"Freq [GHz]","dB(S(1,1)) []"
0.315372,-0.878072189370983
0.31637,-1.02367306440256
0.317368,-1.20254590936159
0.318366,-1.36401240014283
0.319364,-1.53312277564128
0.320362,-1.73308228207688
0.32136,-1.97244530150643
0.322358,-2.26286811906146
0.323356,-2.62052366319488
0.324354,-3.06831822619134
0.325352,-3.63948815394432
0.32635,-4.38371744713119
0.327348,-5.37827111836102
0.328346,-6.75040635136213
0.329344,-8.72990819731604
0.330342,-11.8043039085527
0.33134,-17.3810463231778
0.332338,-27.6368510626669
0.333336,-16.3696461803357
0.334334,-10.9078482872566
0.335332,-7.77884036505773
0.33633,-5.7392184228412
0.337328,-4.33415594357296
0.338326,-3.33666575078059
0.339324,-2.613822637634
0.340322,-2.08124388349227
0.34132,-1.68307820429488
0.342318,-1.38144195197739
0.343316,-1.15018468689306
0.344314,-0.970984382386111
0.345312,-0.830824353051731
0.34631,-0.720332524473567
0.347308,-0.63267326462179
0.348306,-0.562798896900579
0.349304,-0.506938150263027
0.350302,-0.462242401593916
0.3513,-0.426538152268662
0.352298,-0.398151824571164
0.353296,-0.375784347606647
0.354294,-0.358420411235186
0.355292,-0.345262132492719
0.35629,-0.335680105632159
0.357288,-0.329176968069785
0.358286,-0.325360076939312
0.359284,-0.323920890893729
0.360282,-0.324619342715318
0.36128,-0.327271970774022
0.362278,-0.331742917951614
0.363276,-0.337937149772388
0.364274,-0.345795419141497
0.365272,-0.355290633740558
0.36627,-0.366425377867779
0.367268,-0.379230413184344
0.368266,-0.393764039417914
0.369264,-0.41011224161592
0.370262,-0.42838958876184
0.37126,-0.448740882313771
0.372258,-0.471343584766248
0.373256,-0.496411089581194
0.374254,-0.524196926482908
0.375252,-0.555000031771382
0.37625,-0.589171253564642
0.377248,-0.627121308340495
0.378246,-0.669330459426569
0.379244,-0.716360251721761
0.380242,-0.768867711168298
0.38124,-0.827622502853436
0.382238,-0.893527637097212
0.383236,-0.967644414497752
0.384234,-1.05122239916366
0.385232,-1.14573528484837
0.38623,-1.25292353448362
0.387228,-1.37484456221108
0.388226,-1.51393086805339
0.389224,-1.67305571716802
0.390222,-1.85560430901569
0.39122,-2.06554526546887
0.392218,-2.30749156823163
0.393216,-2.5867298646119
0.394214,-2.90917899472047
0.395212,-3.28120694616856
0.39621,-3.70918071659684
0.397208,-4.19853138198835
0.398206,-4.7519708082518
0.399204,-5.36630107518635
0.400202,-6.02712542325173
0.4012,-6.701175551518
0.402198,-7.32818233861171
0.403196,-7.81984705255281
0.404194,-8.07939166759153
0.405192,-8.04537596597297
0.40619,-7.72960823834555
0.407188,-7.20886319522599
0.408186,-6.58004884041365
0.409184,-5.92276187905911
0.410182,-5.28771287589691
0.41118,-4.70125559219131
0.412178,-4.17377476430977
0.413176,-3.70656673401004
0.414174,-3.29631592994792
0.415172,-2.93770591978126
0.41617,-2.62484081435988
0.417168,-2.35196970773216
0.418166,-2.11382128343326
0.419164,-1.90572800423758
0.420162,-1.72364140608913
0.42116,-1.56409477044909
0.422158,-1.4241437327271
0.423156,-1.30130093766842
0.424154,-1.19347281746348
0.425152,-1.09890216004615
0.42615,-1.01611777049037
0.427148,-0.943891309172882
0.428146,-0.881200806481122
0.429144,-0.827200116093206
0.430142,-0.781193513809944
0.43114,-0.742614684983852
0.432138,-0.711009420193688
0.433136,-0.686021428752339
0.434134,-0.667380768917166
0.435132,-0.654894475676184
0.43613,-0.648439039113752
0.437128,-0.647954448125165
0.438126,-0.653439566187022
0.439124,-0.664948648952945
0.440122,-0.682588848675326
0.44112,-0.706518578803046
0.442118,-0.736946634330951
0.443116,-0.774131980085944
0.444114,-0.818384130333637
0.445112,-0.870064048726091
0.44611,-0.929585497098145
0.447108,-0.997416753814117
0.448106,-1.07408260539357
0.449104,-1.16016648613917
0.450102,-1.25631259521077
0.4511,-1.36322775287146
0.452098,-1.48168265858115
0.453096,-1.61251207047255
0.454094,-1.75661322027774
0.455092,-1.91494148402494
0.45609,-2.08850191011303
0.457088,-2.27833461142753
0.458086,-2.48549118672198
0.459084,-2.71099815540432
0.460082,-2.95580175290092
0.46108,-3.22068621268867
0.462078,-3.50615475499298
0.463076,-3.81225894044749
0.464074,-4.13835822408935
0.465072,-4.48278870467122
0.46607,-4.84242119875912
0.467068,-5.21210004636885
0.468066,-5.58398643160309
0.469064,-5.94689914905309
0.470062,-6.2858649858856
0.47106,-6.58224775763014
0.472058,-6.81493722274146
0.473056,-6.96296298477107
0.474054,-7.00935572271427
0.475052,-6.9451877716685
0.47605,-6.77210108073095
0.477048,-6.5020442992284
0.478046,-6.15434744679332
0.479044,-5.75156472124606
0.480042,-5.3157336007209
0.48104,-4.86597246817089
0.482038,-4.41747667514346
0.483036,-3.98150460724342
0.484034,-3.56588073043733
0.485032,-3.17567126232034
0.48603,-2.81384166456145
0.487028,-2.48181584647028
0.488026,-2.17991900651252
0.489024,-1.90771412675064
0.490022,-1.66425135466916
0.49102,-1.44824992726909
0.492018,-1.25822941921209
0.493016,-1.09260352693443
0.494014,-0.949746369970824
0.495012,-0.828038696188711
0.49601,-0.725899410342198
0.497008,-0.641806395818477
0.498006,-0.574309544595797
0.499004,-0.522038144661177
0.500002,-0.483704216134931
0.501,-0.458102977818491
0.501998,-0.444111322762894
0.502996,-0.440684955263899
0.503994,-0.446854671767332
0.504992,-0.4617221399282
0.50599,-0.484455433070832
0.506988,-0.514284503952871
0.507986,-0.550496726424712
0.508984,-0.592432592075842
0.509982,-0.63948161805496
0.51098,-0.691078499469532
0.511978,-0.74669952320003
0.512976,-0.805859248120318
0.513974,-0.868107448445939
0.514972,-0.93302631134328
0.51597,-1.00022787633426
0.516968,-1.06935170189341
0.517966,-1.14006274355126
0.518964,-1.2120494274819
0.519962,-1.28502190373326
0.52096,-1.35871046378263
0.521958,-1.43286410784141
0.522956,-1.5072492481997
0.523954,-1.58164853582772
0.524952,-1.65585979839236
0.52595,-1.72969507877127
0.526948,-1.80297976403627
0.527946,-1.87555179571857
0.528944,-1.94726095295619
0.529942,-2.01796820085577
0.53094,-2.08754509707792
0.531938,-2.15587325027985
0.532936,-2.22284382462401
0.533934,-2.28835708509144
0.534932,-2.35232197882753
0.53593,-2.41465574819919
0.536928,-2.47528357166076
0.537926,-2.5341382289139
0.538924,-2.59115978720791
0.539922,-2.64629530596302
0.54092,-2.69949855721323
0.541918,-2.75072975965848
0.542916,-2.79995532438958
0.543914,-2.84714761060459
0.544912,-2.8922846898732
0.54591,-2.93535011772592
0.546908,-2.97633271154891
0.547906,-3.01522633395246
0.548904,-3.05202968095178
0.549902,-3.08674607445416
0.5509,-3.09306955024774
0.551898,-3.08801389438323
0.552896,-3.07138287706883
0.553894,-3.04003777311869
0.554892,-2.99072583553165
0.55589,-2.92044532458617
0.556888,-2.82696420872883
0.557886,-2.70943573610219
0.558884,-2.56897657200086
0.559882,-2.40901244412358
