"Freq [GHz]","dB(S(1,1)) []"
0.42615,-2.21226052627344
0.427148,-2.00852873641895
0.428146,-1.81118623458555
0.429144,-1.63096938376203
0.430142,-1.47417997228428
0.43114,-1.34305166492434
0.432138,-1.23695190111263
0.433136,-1.15365836318191
0.434134,-1.09033338232252
0.435132,-1.04412864558203
0.43613,-1.01249589441822
0.437128,-0.993308091292562
0.438126,-0.984875841545813
0.439124,-0.98591468422242
0.440122,-0.995495149376871
0.44112,-1.01299188311631
0.442118,-1.03803906125396
0.443116,-1.07049448692289
0.444114,-1.1104124182601
0.445112,-1.15802414232164
0.44611,-1.2137249163947
0.447108,-1.27806575267909
0.448106,-1.35174841171444
0.449104,-1.43562176614187
0.450102,-1.53067731022875
0.4511,-1.63804094453176
0.452098,-1.75895718118164
0.453096,-1.89476051632637
0.454094,-2.0468268441948
0.455092,-2.2164954498003
0.45609,-2.40494948323084
0.457088,-2.6130403923303
0.458086,-2.84104070624347
0.459084,-3.08831201938736
0.460082,-3.35288480458505
0.46108,-3.63096940431748
0.462078,-3.91645970557686
0.463076,-4.20055582077184
0.464074,-4.47170968747869
0.465072,-4.71614987314776
0.46607,-4.91919517287618
0.467068,-5.06734145415313
0.468066,-5.15071109505031
0.469064,-5.16508491518753
0.470062,-5.11271283076669
0.47106,-5.00156845093883
0.472058,-4.84340782687471
0.473056,-4.6514318176511
0.474054,-4.43830030610654
0.475052,-4.21487571810677
0.47605,-3.98969779055571
0.477048,-3.76898793125052
0.478046,-3.55694631688831
0.479044,-3.35615807970599
0.480042,-3.16799737770426
0.48104,-2.99297638106761
0.482038,-2.83102287200141
0.483036,-2.68168925430098
0.484034,-2.5443036402857
0.485032,-2.41807545761903
0.48603,-2.3021669834966
0.487028,-2.195740189926
0.488026,-2.09798615947369
0.489024,-2.00814247211914
0.490022,-1.92550247414394
0.49102,-1.84941920532089
0.492018,-1.77930592435222
0.493016,-1.71463457005328
0.494014,-1.65493306925758
0.495012,-1.59978210482891
0.49601,-1.54881175244122
0.497008,-1.50169825620546
0.498006,-1.45816112144236
0.499004,-1.41796064417213
0.500002,-1.38089596158774
0.501,-1.34680368925803
0.501998,-1.31555720456819
0.502996,-1.28706663896255
0.503994,-1.26127965196164
0.504992,-1.23818307642131
0.50599,-1.21780554617273
0.506988,-1.20022124313874
0.507986,-1.18555492995793
0.508984,-1.17398846373305
0.509982,-1.16576901243538
0.51098,-1.16121920992752
0.511978,-1.16074947480811
0.512976,-1.16487265901349
0.513974,-1.17422104575099
0.514972,-1.18956542081086
0.51597,-1.21183539981578
0.516968,-1.24213926139721
0.517966,-1.28178000669469
0.518964,-1.33226197103035
0.519962,-1.39527875828887
0.52096,-1.47266834651102
0.521958,-1.56631509453707
0.522956,-1.677972182395
0.523954,-1.80897475834693
0.524952,-1.95981984382946
0.52595,-2.12961364743264
0.526948,-2.31544166993706
0.527946,-2.51180618199939
0.528944,-2.71037952222033
0.529942,-2.90037755762402
0.53094,-3.06976685064244
0.531938,-3.20721624716892
0.532936,-3.3042763922541
0.533934,-3.35699861960686
0.534932,-3.36636449465817
0.53593,-3.33745083825266
0.536928,-3.27781610102556
0.537926,-3.19579339916189
0.538924,-3.09918828554849
0.539922,-2.99454836306596
0.54092,-2.8869244345192
0.541918,-2.77994734091082
0.542916,-2.67605627336853
0.543914,-2.57676692806401
0.544912,-2.48291959561355
0.54591,-2.39488325561057
0.546908,-2.3127119645983
0.547906,-2.23625904815544
0.548904,-2.16525753454713
0.549902,-2.09937514342907
0.5509,-2.18781742653242
0.551898,-1.76482930842331
0.552896,-0.545181562293291
0.553894,-1.10605344968859
0.554892,-1.31642675585514
0.55589,-1.41002262755708
0.556888,-1.45918511329874
0.557886,-1.48765017226921
0.558884,-1.5051891823124
0.559882,-1.51653622044593
0.56088,-1.52427822662745
0.561878,-1.52997109069879
0.562876,-1.53463119795331
0.563874,-1.53897508207422
0.564872,-1.54354632033656
0.56587,-1.54878767542793
0.566868,-1.55508490213489
0.567866,-1.56279516309635
0.568864,-1.57226680333942
0.569862,-1.58385420199227
0.57086,-1.5979298547407
0.571858,-1.61489499264707
0.572856,-1.63518955937002
0.573854,-1.65930207311971
0.574852,-1.68777969640272
0.57585,-1.72123866770405
0.576848,-1.76037507233585
0.577846,-1.80597570583108
0.578844,-1.85892846893482
0.579842,-1.92023127393432
0.58084,-1.99099776700322
0.581838,-2.07245718998278
0.582836,-2.1659443089563
0.583834,-2.27287341229392
0.584832,-2.39468784622018
0.58583,-2.53277344797491
0.586828,-2.68832088028712
0.587826,-2.86211918529572
0.588824,-3.05426285949175
0.589822,-3.26376111258872
0.59082,-3.48805661824002
0.591818,-3.72249952654968
0.592816,-3.95988634866556
0.593814,-4.19025669072919
0.594812,-4.40121060042004
0.59581,-4.57899317285513
0.596808,-4.71040160604419
0.597806,-4.78518494572732
0.598804,-4.79819620764721
0.599802,-4.75044932838986
0.6008,-4.64863634646036
0.601798,-4.5033640952454
0.602796,-4.32687959159701
0.603794,-4.13106777133875
0.604792,-3.92615225337822
0.60579,-3.72013516736573
0.606788,-3.51878337388558
0.607786,-3.32591928787291
0.608784,-3.14382505155538
0.609782,-2.97364381114461
0.61078,-2.81572328435932
0.611778,-2.6698855226302
0.612776,-2.53562669849395
0.613774,-2.41225868120098
0.614772,-2.29900566850676
0.61577,-2.19506777204747
0.616768,-2.09966114852802
0.617766,-2.01204195015876
0.618764,-1.93151939425388
0.619762,-1.85746170671202
0.62076,-1.7892975426671
0.621758,-1.72651465692704
0.622756,-1.66865701110638
0.623754,-1.6153210985119
0.624752,-1.5661519906945
0.62575,-1.52083942289258
0.626748,-1.47911411166199
0.627746,-1.44074441717203
0.628744,-1.4055334112269
0.629742,-1.37331638057249
0.63074,-1.34395877699072
0.631738,-1.31735461667259
0.632736,-1.29342532844447
0.633734,-1.27211905162878
0.634732,-1.25341038834581
