"Freq [GHz]","dB(S(1,1)) []"
0.210582,-0.283932776096413
0.21158,-0.266699326239315
0.212578,-0.252814136779159
0.213576,-0.241921686412394
0.214574,-0.233732371740785
0.215572,-0.228009557065137
0.21657,-0.224559782435095
0.217568,-0.223225410359712
0.218566,-0.223879172834404
0.219564,-0.226420210694356
0.220562,-0.230771293157218
0.22156,-0.236876978058249
0.222558,-0.244702530407418
0.223556,-0.254233463671719
0.224554,-0.265475608010584
0.225552,-0.278455644800335
0.22655,-0.29322207869415
0.227548,-0.309846648329579
0.228546,-0.328426205665228
0.229544,-0.349085122938159
0.230542,-0.371978316750791
0.23154,-0.397295012535947
0.232538,-0.425263411788701
0.233536,-0.456156471783119
0.234534,-0.490299066605693
0.235532,-0.528076873935908
0.23653,-0.569947430310085
0.237528,-0.616453926984471
0.238526,-0.668242490356653
0.239524,-0.726083920910132
0.240522,-0.790901174660954
0.24152,-0.863804291814653
0.242518,-0.946135052298852
0.243516,-1.03952442925169
0.244514,-1.14596700923371
0.245512,-1.2679180828946
0.24651,-1.40842127557682
0.247508,-1.57127767422377
0.248506,-1.76127185963144
0.249504,-1.98447677099635
0.250502,-2.24866905221016
0.2515,-2.56390139480556
0.252498,-2.94330186818195
0.253496,-3.40420884196681
0.254494,-3.9698166819206
0.255492,-4.67162757236923
0.25649,-5.55322755788137
0.257488,-6.67630091981995
0.258486,-8.13028613426617
0.259484,-10.0457697679997
0.260482,-12.5901980980627
0.26148,-15.7183441326568
0.262478,-17.5197570023329
0.263476,-15.3207041273912
0.264474,-12.152872561945
0.265472,-9.6201118280958
0.26647,-7.71084465518885
0.267468,-6.25930210191204
0.268466,-5.1391793568155
0.269464,-4.26317720114129
0.270462,-3.57020190643656
0.27146,-3.01646312315462
0.272458,-2.56993199916356
0.273456,-2.20681782316932
0.274454,-1.90923494071552
0.275452,-1.66360186217377
0.27645,-1.45951377514476
0.277448,-1.28893393390373
0.278446,-1.14560621081117
0.279444,-1.02462410332722
0.280442,-0.922111932516993
0.28144,-0.834987293861817
0.282438,-0.760782824756965
0.283436,-0.697511581244178
0.284434,-0.643564690406492
0.285432,-0.597633047858338
0.28643,-0.558647047727987
0.287428,-0.525729927792053
0.288426,-0.498161466416738
0.289424,-0.475349607511933
0.290422,-0.456808204096232
0.29142,-0.442139523513686
0.292418,-0.431020492806962
0.293416,-0.423191913397759
0.294414,-0.418450063181406
0.295412,-0.416640248155009
0.29641,-0.417651976993258
0.297408,-0.421415519592209
0.298406,-0.427899681289791
0.299404,-0.437110683439934
0.300402,-0.449092092384773
